X,Y,version,station,name,grid,ihdtm_x,ihdtm_y,centroid_x,centroid_y,dtm_area,altbar,aspbar,bfihost,dplbar,dpsbar,farl,fpext,ldp,propwet,rmed1h,rmed1d,rmed2d,saar,saar4170,sprhost,urbconc1990,urbext1990,urbloc1990,urbconc2000,urbext2000,urbloc2000,qmed_suitability,pooling_suitability,data_source,amax_record_length,qmed_obs,qmed_cds2008
333250,667850,3,19011,North Esk             ,GB,333250,667850,321728,659964,133.52,272,82,0.551,22.77,121,0.965,0.0329,37.06,0.49,8.7,38,52.1,906,920,37.13,0.673,0.0211,0.635,0.789,0.026,0.576,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,36.8565,23.49234404
359050,676750,3,20001,Tyne                  ,GB,359050,676750,347341,666383,307.14,174,3,0.489,25.68,70.1,0.986,0.0503,43.22,0.43,8.5,34.7,48.9,713,734,35.37,-9.999,0.0035,-9.999,0.767,0.0072,0.653,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,57.803,35.82300627
348850,681150,3,20002,West Peffer Burn      ,GB,348850,681150,352595,680164,26.31,32,315,0.471,5.62,30.4,0.996,0.1279,10.06,0.33,8.2,33,42.8,616,644,32.18,-9.999,0,-9.999,-9.999,0.0023,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,41,3.299,3.195066132
345550,668850,3,20003,Tyne                  ,GB,345550,668850,342842,663792,162.76,195,5,0.52,10.79,65.7,0.987,0.0452,22.45,0.43,8.4,32.7,48.7,724,758,33.89,-9.999,0.0026,-9.999,-9.999,0.0045,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,45,30.382,19.79211301
345650,668750,3,20005,Birns Water           ,GB,345650,668750,345090,662102,92.61,231,348,0.536,11.17,76,0.989,0.0297,22.2,0.43,8.6,34.2,49.9,762,800,32.42,-9.999,0.001,-9.999,-9.999,0.0002,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,45,17.979,13.32191316
364450,676800,3,20006,Biel Water            ,GB,364450,676800,359968,671187,57.55,178,342,0.525,11.06,104.6,0.981,0.0187,20.66,0.43,9.3,43.5,54.7,742,745,34.06,-9.999,0.0001,-9.999,-9.999,0.0008,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,29,11.473,8.383293811
351150,671700,3,20007,Gifford Water         ,GB,351150,671700,353773,665941,67.75,221,345,0.527,11.7,112.5,0.977,0.0293,20.76,0.43,9,40.3,53.1,770,790,32.77,-9.999,0,-9.999,-9.999,0.0004,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,17.238,10.34346965
299550,918300,3,2001,Helmsdale             ,GB,299550,918300,284324,929794,552.57,214,201,0.324,30.01,96.8,0.858,0.0555,56.43,0.65,8.3,33,43.7,1117,1102,52.89,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,32,169.057,142.976693
289250,903900,3,2002,Brora                 ,GB,289250,903900,274462,916259,423.73,259,178,0.351,28.81,97.3,0.845,0.0554,52.48,0.59,8.8,36.4,48.9,1217,1189,54.14,-9.999,0,-9.999,-9.999,0.0002,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,14,143.5525,117.4311711
325750,640050,3,21003,Tweed                 ,GB,325750,640050,314086,636304,698.01,355,25,0.517,25.11,181,0.974,0.0505,49.76,0.56,9.4,37.7,49.7,1140,1199,37.16,-9.999,0.0018,-9.999,-9.999,0.0024,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,60,176.675,169.4302953
349750,633350,3,21006,Tweed                 ,GB,349750,633350,323621,631476,1505.5,358,77,0.496,43.82,191.9,0.963,0.0443,83.91,0.58,9.6,38.3,50.7,1164,1232,38.34,-9.999,0.0021,-9.999,-9.999,0.0023,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,408.6785,346.1306391
348550,631550,3,21007,Ettrick Water         ,GB,348550,631550,330137,621040,502.73,372,94,0.443,31.16,190.4,0.928,0.0386,54.52,0.67,10.2,41.3,55.5,1306,1409,41.68,-9.999,0.002,-9.999,-9.999,0.0018,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,45,241.075,166.3519
370250,628000,3,21008,Teviot                ,GB,370250,628000,356832,614437,1121.49,239,33,0.458,33.74,117.7,0.987,0.0464,62.57,0.57,9.6,34.2,44.5,937,1008,42.86,-9.999,0.0025,-9.999,-9.999,0.0036,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,350.319,222.0151242
389750,647700,3,21009,Tweed                 ,GB,389750,647700,352257,629303,4398.66,264,67,0.495,81.01,136,0.981,0.0544,152.98,0.49,9.3,35.7,46.8,955,1008,38.88,-9.999,0.0024,-9.999,-9.999,0.0032,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,780.8,647.9817931
343850,627700,3,21011,Yarrow Water          ,GB,343850,627700,327398,624661,232.41,411,105,0.443,24.11,214.6,0.875,0.0267,41.66,0.7,10.1,41.2,55.7,1347,1388,42.11,-9.999,0.0002,-9.999,-9.999,0.0002,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,45,80.669,73.59516834
347950,637350,3,21013,Gala Water            ,GB,347950,637350,341475,648495,205.45,340,83,0.531,23.73,148.6,0.999,0.0348,42.61,0.44,9.3,36.2,48.2,930,992,34.69,-9.999,0.001,-9.999,-9.999,0.0008,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,51.535,43.06456683
394150,663550,3,21016,Eye Water             ,GB,394150,663550,385382,663511,118.86,150,114,0.597,15.7,68.7,0.997,0.0356,37.24,0.29,8.7,33.3,44.6,730,747,30.2,-9.999,0.0007,-9.999,-9.999,0.0021,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,36.964,12.29206226
323400,613150,3,21017,Ettrick Water         ,GB,323400,613150,320191,610867,38.59,470,85,0.421,5.88,241.5,1,0.012,11.98,0.72,11.6,49.9,67.2,1740,1936,43.7,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,41,60.364,36.7186771
321650,636950,3,21019,Manor Water           ,GB,321650,636950,320823,631648,59.98,458,10,0.482,7.75,272.9,0.997,0.0313,14.24,0.72,9.9,40.6,52.6,1344,1466,40.54,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,26.132,32.50524504
330900,624750,3,21020,Yarrow Water          ,GB,330900,624750,322923,622849,153.94,451,101,0.395,11.89,219.9,0.82,0.0187,23.28,0.72,10.6,44.6,60.2,1496,1545,46.25,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,54.1245,53.87896565
375150,635400,3,21021,Tweed                 ,GB,375150,635400,340986,628413,3345.74,296,67,0.496,63.94,148.8,0.978,0.046,124.89,0.53,9.5,35.9,47.1,1014,1077,38.7,-9.999,0.0028,-9.999,-9.999,0.0035,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,806.71,567.6793923
365550,621350,3,21024,Jed Water             ,GB,365550,621350,365676,610828,139.27,253,6,0.436,18.62,111.6,0.997,0.0284,33.73,0.57,9.5,32.7,43.3,915,976,44.03,-9.999,0.0044,-9.999,0.639,0.006,0.206,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,71.038,39.43987731
363450,624350,3,21025,Ale Water             ,GB,363450,624350,347712,621531,173.94,242,82,0.391,26.6,87.2,0.948,0.0606,48.39,0.58,9.3,32.7,42.5,926,993,46.6,-9.999,0.0002,-9.999,-9.999,0.0003,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,51.665,46.02763024
382650,653050,3,21027,Blackadder Water      ,GB,382650,653050,371059,650492,155.39,195,139,0.518,20.26,56.7,0.997,0.07,37.34,0.41,8.6,33.1,45.7,774,805,36.77,-9.999,0.0027,-9.999,-9.999,0.0039,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,32,40.298,23.43256315
323050,623150,3,21030,Megget Water          ,GB,323050,623150,318923,622287,55.97,511,109,0.393,6.47,226.8,1,0.0085,13.52,0.72,11.1,48.6,65.5,1670,1637,47.74,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,13,77.673,51.66372854
392700,639650,3,21031,Till                  ,GB,392700,639650,394992,625894,634.78,209,45,0.504,39.44,127.3,0.992,0.0672,77.29,0.46,9.2,37.9,49.7,827,851,41.45,-9.999,0.0011,-9.999,-9.999,0.0021,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,28,82.895,93.09550971
391950,631050,3,21032,Glen                  ,GB,391950,631050,385595,625684,196.12,272,356,0.456,17.86,193.9,0.986,0.0395,36.89,0.46,9.5,38.4,51.7,877,929,50.64,-9.999,0.0008,-9.999,-9.999,0.0013,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,43.264,44.0012453
328750,624400,3,21034,Yarrow Water          ,GB,328750,624400,321501,621791,116.03,460,100,0.39,10.88,222.9,0.767,0.016,20.64,0.72,10.8,46.4,62.6,1555,1594,46.93,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,38.503,35.71450162
390000,642400,3,21806,Till                  ,GB,390000,642400,394908,626374,655.53,205,44,0.5,44.51,125.2,0.992,0.0671,83.52,0.44,9.2,37.7,49.4,822,845,41.4,-9.999,0.0011,-9.999,-9.999,0.002,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,8,117.2505,95.543858
423350,604450,3,22001,Coquet                ,GB,423350,604450,400758,603911,578.21,225,110,0.393,45.11,110.1,0.993,0.0403,82.28,0.44,9.1,34.4,44.7,850,884,42.53,-9.999,0.0012,-9.999,-9.999,0.002,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,143.0435,124.6535248
388650,607750,3,22003,Usway Burn            ,GB,388650,607750,388728,614173,21.87,445,191,0.302,9.28,205,1,0.0061,16.21,0.45,9.8,40.5,54.6,1056,1052,56.93,-9.999,0.0002,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,14,14.995,14.69565676
424250,579950,3,22006,Blyth                 ,GB,424250,579950,411285,575860,273.62,115,94,0.333,23,31.9,0.99,0.1148,44.66,0.42,9.4,33.2,42.8,696,725,38.61,0.738,0.01,0.888,0.802,0.0095,0.842,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,49,52.397,45.82626038
417500,585750,3,22007,Wansbeck              ,GB,417500,585750,404914,587654,282.03,182,112,0.347,20.19,50.8,0.973,0.0591,39.06,0.45,9.5,34,44.6,794,847,41.66,-9.999,0.0005,-9.999,-9.999,0.0003,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,100.417,59.97068956
406750,601550,3,22009,Coquet                ,GB,406750,601550,392511,606428,345.99,284,120,0.395,26.34,140.7,0.994,0.0359,49.21,0.45,9.1,34.3,44.7,905,951,45.49,-9.999,0.0014,-9.999,-9.999,0.0018,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,129.967,91.93541791
403850,561650,3,23001,Tyne                  ,GB,403850,561650,378954,572789,2172.36,286,83,0.318,55.02,93.7,0.961,0.0504,94.29,0.51,9.9,35.6,47.7,1016,1082,48.19,-9.999,0.002,-9.999,-9.999,0.0026,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,54,876.4265,580.2142114
404050,550800,3,23002,Derwent               ,GB,404050,550800,396338,549462,118.07,363,49,0.316,11.29,96.9,0.996,0.0203,23,0.59,10.4,41.2,52.1,943,960,48.18,-9.999,0.0003,-9.999,-9.999,0.0007,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,11,48.41,47.91561459
390550,573200,3,23003,North Tyne            ,GB,390550,573200,377080,589424,1012.97,278,125,0.31,37.97,92.3,0.993,0.0471,66.25,0.5,9.8,34.7,46.3,1023,1091,50.69,-9.999,0.0005,-9.999,-9.999,0.0005,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,368.272,349.0032374
385650,564700,3,23004,South Tyne            ,GB,385650,564700,373642,554530,749.9,350,23,0.298,32.2,107.1,0.989,0.044,60.11,0.6,10.3,38.3,52.4,1147,1235,49.22,-9.999,0.0013,-9.999,-9.999,0.0023,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,480.809,332.1943079
377650,586100,3,23005,North Tyne            ,GB,377650,586100,365543,590723,283.38,325,115,0.274,21.38,108.9,1,0.025,36.36,0.62,10.5,39,51.2,1230,1319,54.54,-9.999,0,-9.999,-9.999,0.0004,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,20,217.1995,175.5913915
367150,561050,3,23006,South Tyne            ,GB,367150,561050,369209,547794,322.97,430,13,0.27,19.94,123.5,0.995,0.0303,35.83,0.64,10.7,41.4,56.8,1331,1465,52.87,-9.999,0.0008,-9.999,-9.999,0.0015,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,237.91,217.9909288
416750,558050,3,23007,Derwent               ,GB,416750,558050,402780,551182,243.84,281,50,0.335,26.23,92,0.908,0.0264,49.54,0.59,10.1,39.1,49.9,849,869,43.82,0.612,0.0176,0.481,0.803,0.0223,0.499,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,41.619,49.89350534
386850,583200,3,23008,Rede                  ,GB,386850,583200,384095,596079,345.2,284,129,0.322,25.88,94.3,0.978,0.0409,48.82,0.47,9.4,32.7,44,941,1024,49.36,-9.999,0.0006,-9.999,-9.999,0.0006,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,41,136.987,110.3430402
371600,546450,3,23009,South Tyne            ,GB,371600,546450,371823,540057,118.62,514,5,0.266,10.04,119,0.999,0.0251,16.43,0.64,11,45,61.2,1522,1708,53.71,-9.999,0.0006,-9.999,-9.999,0.0012,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,31,133.004,113.1958146
378850,587850,3,23010,Tarset Burn           ,GB,378850,587850,376212,592868,95.57,301,149,0.305,9.66,85.2,1,0.0292,18.51,0.56,9.7,34.2,45,993,1063,52.57,-9.999,0.0001,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,10,63.975,45.80521304
364400,594600,3,23011,Kielder Burn          ,GB,364400,594600,366671,598858,58.81,408,189,0.273,7.87,136.6,1,0.0201,13.34,0.59,10.6,38.3,50.9,1199,1401,55.03,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,65.776,44.35772034
392450,572150,3,23015,North Tyne            ,GB,392450,572150,377644,588998,1049.61,275,129,0.311,39.7,90.9,0.989,0.0489,69.1,0.5,9.8,34.6,46.1,1013,1080,50.44,-9.999,0.0005,-9.999,-9.999,0.0006,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,23,440.64,347.7290041
424950,558450,3,23017,Team                  ,GB,424950,558450,422476,555286,62.35,124,94,0.371,10.17,63.9,0.995,0.0664,22,0.33,9.8,34.6,43.7,685,702,36.02,0.738,0.0948,0.769,0.859,0.135,0.856,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,34,12.7335,11.68151324
426350,537600,3,24001,Wear                  ,GB,426350,537600,404825,534972,661.04,301,95,0.342,39.89,97.8,0.978,0.0346,71.26,0.47,10.1,35.8,46.9,933,971,43.94,0.615,0.0148,0.502,0.76,0.0193,0.495,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,52,185.838,181.0040313
398300,539050,3,24003,Wear                  ,GB,398300,539050,388676,539354,173.41,472,75,0.3,13.19,132.2,0.978,0.0195,23.41,0.59,10.4,42.4,55.3,1279,1313,50.82,-9.999,0.0016,-9.999,-9.999,0.0015,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,51,118.97,108.4152138
411850,532200,3,24004,Bedburn Beck          ,GB,411850,532200,405023,530533,74.13,316,95,0.362,9.89,109,0.999,0.0106,17.37,0.59,10,34.8,45.1,895,948,43.76,-9.999,0.0007,-9.999,-9.999,0.0006,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,49,25.113,26.60557717
425900,538750,3,24005,Browney               ,GB,425900,538750,416158,544506,178.95,197,90,0.331,20.17,77.5,0.999,0.0265,35.3,0.41,9.9,33.3,43,743,752,39.28,0.648,0.0273,0.793,0.806,0.0314,0.776,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,55,37.586,39.21376358
395250,539050,3,24006,Rookhope Burn         ,GB,395250,539050,391865,542746,36.62,451,116,0.293,7.24,119.4,0.994,0.0177,14.62,0.59,10.2,39.8,50.8,1126,1216,52.02,-9.999,0.0026,-9.999,-9.999,0.0001,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,20,24.62,25.33705263
416450,546150,3,24007,Browney               ,GB,416450,546150,411164,544143,44.59,252,74,0.333,8.67,75.4,1,0.0147,15.22,0.59,10.1,34.8,44.8,797,797,40.49,-9.999,0.0014,-9.999,-9.999,0.0009,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,16,10.74,14.24881996
417450,530900,3,24008,Wear                  ,GB,417450,530900,398825,536850,455.1,364,91,0.338,27.36,114.5,0.97,0.024,50.31,0.59,10.2,38.2,50.1,1034,1070,46.36,-9.999,0.0033,-9.999,-9.999,0.0035,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,203.353,157.127072
428300,551150,3,24009,Wear                  ,GB,428300,551150,411148,537834,1005,249,90,0.351,61.23,87.7,0.984,0.0414,103.28,0.4,9.9,34.6,45,855,885,41.84,0.659,0.0246,0.659,0.798,0.0313,0.648,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,32,244.9455,215.6623446
425850,513750,3,25001,Tees                  ,GB,425850,513750,396415,521254,847.7,361,105,0.354,45.78,81.7,0.945,0.0526,85.6,0.54,10.5,39.6,52.1,1122,1226,46.76,-9.999,0.0029,-9.999,-9.999,0.0045,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,53,365.49,271.6296955
375900,533550,3,25003,Trout Beck            ,GB,375900,533550,373799,531877,11.46,656,46,0.227,3.41,91.9,1,0.0412,6.03,0.64,11.7,53.1,75.7,1904,2026,59.85,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,15.105,21.112818
428450,512850,3,25004,Skerne                ,GB,428450,512850,430600,526038,224.58,100,148,0.399,26.73,34.2,0.977,0.1206,48.97,0.32,9.9,28.9,37.3,644,683,37.09,0.733,0.0695,0.668,0.858,0.0911,0.669,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,22.525,25.66533661
444500,512100,3,25005,Leven                 ,GB,444500,512100,453156,507565,194.15,126,300,0.381,27.05,75.9,0.994,0.1067,44.61,0.34,10.1,33.3,43.6,726,727,40.45,0.56,0.0098,0.956,0.736,0.0137,0.967,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,43.54,34.89911974
403350,512200,3,25006,Greta                 ,GB,403350,512200,393998,510668,86.81,402,54,0.241,12.76,68.3,0.999,0.0421,24.01,0.62,10.7,40.3,54.5,1127,1268,55.22,-9.999,0.0006,-9.999,-9.999,0.0013,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,73.4145,58.61861601
404650,516600,3,25008,Tees                  ,GB,404650,516600,388625,525152,510.17,452,109,0.321,26.94,99,0.912,0.0345,55.01,0.6,10.7,43.4,57.8,1310,1442,50.43,-9.999,0.0013,-9.999,-9.999,0.0027,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,45,259.787,212.3145794
436400,510550,3,25009,Tees                  ,GB,436400,510550,406923,520355,1267.1,271,106,0.374,70.97,65.8,0.958,0.0784,122.65,0.4,10.3,36.2,47.3,966,1047,43.6,0.677,0.0168,0.679,0.828,0.0224,0.689,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,396.425,292.6870879
385200,530850,3,25011,Langdon Beck          ,GB,385200,530850,385506,533451,12.79,544,208,0.237,4.24,123.4,1,0.0125,7.27,0.59,10.7,44.2,59.4,1463,1457,58.21,-9.999,0.0006,-9.999,-9.999,0.0011,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,23,15.362,16.98689847
384950,530900,3,25012,Harwood Beck          ,GB,384950,530900,381653,533545,24.58,539,147,0.261,5.57,121,1,0.0212,9.44,0.59,11.2,49.3,68.7,1577,1739,53.45,-9.999,0.0001,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,31.9965,31.31637046
394950,524950,3,25018,Tees                  ,GB,394950,524950,383018,529931,242.36,531,115,0.283,19.26,109.2,0.939,0.0336,37.84,0.6,11.1,47.8,65.1,1532,1703,53.86,-9.999,0.0002,-9.999,-9.999,0.0005,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,202.042,164.5258947
458500,508650,3,25019,Leven                 ,GB,458500,508650,460962,509663,15.07,215,261,0.525,5.53,128,1,0.0194,9.47,0.38,10.5,37.8,52,830,855,38.58,-9.999,0.0009,-9.999,-9.999,0.0043,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,5.46,3.74237964
429250,523750,3,25020,Skerne                ,GB,429250,523750,431320,529341,152.71,112,145,0.437,13.83,36,0.977,0.119,29.44,0.32,9.8,29,37.7,654,696,34.77,0.657,0.0386,1.101,0.818,0.0489,1.093,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,15.207,17.52416929
431850,528500,3,25021,Skerne                ,GB,431850,528500,434862,532289,75.43,115,166,0.471,10.09,40.2,0.961,0.099,21.79,0.32,9.8,29.8,38.6,662,692,34.41,0.638,0.0363,1,0.816,0.0459,0.991,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,5.726,8.550693358
509300,455000,3,26003,Foston Beck           ,GB,509300,455000,504662,465194,59.4,77,147,0.88,14.94,48.4,0.987,0.1057,23.89,0.3,10.2,31.6,40.6,698,724,10.32,0.44,0.0052,0.916,-9.999,0.0043,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,1.739,1.614833333
490400,467450,3,26802,Gypsey Race           ,GB,490400,467450,488328,466463,15.85,154,10,0.959,3.85,57.2,1,0.0305,7.33,0.32,11,33.9,42.4,757,793,5.67,-9.999,0.0028,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,12,0.1275,0.432524434
442750,453000,3,27001,Nidd                  ,GB,442750,453000,423311,461280,493.89,195,93,0.407,37.24,75.2,0.947,0.0854,75.61,0.37,11.4,38.6,48.8,962,967,39.59,0.784,0.0253,0.607,0.852,0.0319,0.633,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,76,119.625,115.5965892
442200,447350,3,27002,Wharfe                ,GB,442200,447350,408602,459310,759.03,273,136,0.386,59.41,111.4,0.927,0.0532,107.44,0.43,11.1,40.7,53.4,1163,1171,42.75,0.645,0.0103,0.544,0.778,0.0162,0.571,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,73,230.556,228.1748484
436450,421950,3,27004,Calder                ,GB,436450,421950,412068,420132,905.5,214,88,0.528,43.89,108.5,0.923,0.0487,75.39,0.4,10.9,39.9,53.9,1044,1046,29.96,0.733,0.0855,0.716,0.815,0.1046,0.747,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,20,210.214,145.784167
439050,391050,3,27006,Don                   ,GB,439050,391050,426681,393029,364.99,262,73,0.416,23.69,106.4,0.884,0.0299,51.39,0.37,10.6,40.7,54.2,1014,1010,38.36,0.793,0.1075,0.455,0.903,0.1334,0.473,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,53,86.894,76.14350716
435600,467050,3,27007,Ure                   ,GB,435600,467050,408676,481762,912.58,273,84,0.42,52.98,98.7,0.981,0.0674,102.47,0.41,11.2,41.8,53.8,1120,1121,43.66,-9.999,0.0039,-9.999,0.692,0.0078,0.541,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,274.5945,280.2631015
456850,455350,3,27009,Ouse                  ,GB,456850,455350,422906,481304,3300.8,185,100,0.439,76.4,69.1,0.983,0.1357,152.06,0.37,11,36.5,46.5,899,918,39.94,0.621,0.0103,0.752,0.765,0.0148,0.776,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,124,318.5,531.3289453
462750,494400,3,27010,Hodge Beck            ,GB,462750,494400,461816,498131,18.84,323,161,0.341,5.25,149.8,1,0.0094,10.2,0.4,10.4,36,47.4,987,1038,50.56,-9.999,0.0026,-9.999,-9.999,0.0007,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,9.2,10.58462223
474250,477150,3,27014,Rye                   ,GB,474250,477150,463598,488603,680.84,181,152,0.547,27.44,98.1,0.996,0.0923,57.82,0.35,10.4,32.4,43,824,849,31.5,-9.999,0.0034,-9.999,-9.999,0.0045,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,17,84.218,86.46150407
457050,404050,3,27021,Don                   ,GB,457050,404050,435409,391201,1252.88,154,77,0.492,46.86,76.7,0.922,0.0571,83.3,0.34,10.5,35.9,47.2,800,800,29.91,0.754,0.118,0.847,0.878,0.1346,0.874,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,51,167.573,124.0248402
442700,392850,3,27022,Don                   ,GB,442700,392850,434198,384598,824.54,186,75,0.464,28.58,85.2,0.915,0.0454,57.32,0.38,10.6,37.2,48.3,864,860,32.36,0.773,0.1199,0.692,0.885,0.1407,0.732,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,10,121.1885,109.2976069
434950,407350,3,27023,Dearne                ,GB,434950,407350,427120,409349,119.53,148,78,0.539,12.7,74.4,0.938,0.0398,25.37,0.32,10.2,35.1,49.1,766,764,25.15,0.726,0.0649,0.591,0.844,0.0735,0.602,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,56,28.793,13.8331743
439250,374200,3,27026,Rother                ,GB,439250,374200,436197,371285,166.76,163,79,0.491,10.25,73.3,0.973,0.042,18.44,0.38,10.4,35.2,43.6,811,796,27.92,0.744,0.1062,0.73,0.876,0.1458,0.772,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,35.662,27.7875141
428150,434050,3,27028,Aire                  ,GB,428150,434050,403038,445837,687.05,220,120,0.408,45.15,95.2,0.968,0.0587,81.12,0.49,10.5,37.8,50.5,1048,1034,38.51,0.774,0.0727,0.556,0.861,0.1054,0.577,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,139.766,193.2287383
412400,421950,3,27029,Calder                ,GB,412400,421950,400166,424872,340.75,292,103,0.455,20.46,138.6,0.931,0.0256,35.53,0.57,11.2,43.3,58.7,1257,1264,38.53,0.663,0.0338,0.555,0.749,0.0477,0.628,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,57,129.652,110.5169606
417350,419900,3,27031,Colne                 ,GB,417350,419900,412165,411803,244.77,246,54,0.607,15.62,121.8,0.947,0.0306,27.37,0.52,11.1,44.4,60.1,1145,1132,24.16,0.702,0.0783,0.568,0.774,0.089,0.618,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,91.5295,46.50268374
